,ProjectID,ProjectTitle,ProjectDescription,TotalCost,CountyNames,CT_Codes,ProjectStatusCodes,City,CityCode,County,CountyCode,Lon_Centroid,Lat_Centroid
237,'0417000161,Install Lighting in Contra Costa County,"Install Lighting in Contra Costa County, part of the Highway Safety Improvement Program (HSIP). (Federal Project ID: P004159).",11715000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
238,'0417000014,Road Restoration & Rehabilitation in Contra Costa County,"Road Restoration & Rehabilitation in Contra Costa County, part of the National Highway Performance Program (NHPP). (Federal Project ID: P004161).",73594000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
239,'0413000216,I-680 Southbound HOV Lane Gap Closure,"In Walnut Creek. Construct a HOV lane on southbound I-680, from Livorna Road to 0.2 miles north of Geary Road.",81657000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
240,'0423000205,Major Damage Restoration,"A $1.69 million dollar project in Contra Costa County on Route 0 will repair and replace signal poles, light poles, and signal cabinets.",1690000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
241,'0422000209,Major Damage Restoration,"A $0.88 million dollar project in Contra Costa County on Route 680 will stabilize foundation soils and pavement by injecting cement grout using compaction grouting techniques, line the damaged culverts, and repair pavement.",880366.74,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
242,'0422000139,Major Damage Restoration,"A $0.75 million dollar project in Contra Costa County on Route 24 will remove debris, reestablish slope and drainage, and repair or replace the damaged rockfall fence system.",753542.22,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
243,'0422000034,Major Damage Restoration,A $0.59 million dollar project in Contra Costa County on Route 80 will reconstruct the damaged soundwall and concrete barrier.,587976.33,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
244,'0421000250,Major Damage Restoration,"A $0.61 million dollar project in Contra Costa County on Route 4 will replace damaged culverts, backfill eroded areas, replace irrigation system, and install erosion control.",613172.17,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
245,'0421000173,Facilities - HM5,"In Contra Costa County, this project will maintain/repair maintenance station.",20000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
246,'0420000273,Major Damage Restoration,"A $1.1 million dollar project in Contra Costa County on Route 24 will repair settlement by injecting polyurthane and grout in voids, replace culverts, and repair pavement.",1099360.5,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
247,'0420000212,Pavement - HM1,"In Contra Costa County, this project will maintain/repair pavement.",981000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
248,'0420000206,Pavement - HM1,"In Contra Costa County, this project will maintain/repair pavement  - Asphalt Overlay.",3684000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
249,'0420000205,Roadside - HM2RS,"In Contra Costa County, this project will maintain/repair landscape.",186000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
250,'0420000170,Storm Water Mitigation,A $1.65 million dollar project in Contra Costa County on Route 80 will financial Contribution Only (FCO) to the City of San Pablo.,1650000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
251,'0419000378,Pavement,"In Contra Costa County, on Route 24 in Orinda from Fish Ranch Road to 0.2 mile west of Gateway Boulevard Overcrossing.  Pavement rehabilitation.  (Allocated FY 19/20)",1007000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
252,'0419000353,Pavement,"In Contra Costa County, in Orinda on Route 4 from 0.2 mile west of Lone Treey Way undercrossing to Sand Creek Way Bridge.  Pavement rehabilitation (westbound direction only). (Allocated FY 19/20)",731400.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
253,'0419000221,Bridge - HM3,Bridge Maintenance-Replace joint seals and deck methacrylate,5450000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
254,'0418000050,Storm Water Mitigation,A $9.97 million dollar project in Contra Costa County on Route 4 will construct permanent Best Management Practices (BMPs) to achieve statewide National Pollutant Discharge Elimination System (NPDES) permit compliance units for trash capture.,9968000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
255,'0417000484,Roadside,"In Contra Costa County, at Crow Canyon and Bollinger Canyon.  Convert irrigation to recycled water. (Allocated FY 17/18)",582800.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
256,'0417000437,Bridge,This project will perform preservation activities on approximately 1 bridge on Route 580 in Contra Costa County.,761000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
257,'0417000429,Bridge,This project will perform preservation activities on multiple routes on approximately 15 bridges in Contra Costa County.,600000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
258,'0417000428,Bridge,This project will perform preservation activities on multiple routes on approximately 10 bridges in Contra Costa County.,720000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
259,'0417000183,Pavement,This project will perform preservation activities on approximately 0.43 lane miles of pavement on Route 4 in Contra Costa County.,1750000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
260,'0417000161,Safety Improvements,A $10.52 million dollar project in Contra Costa County on Route 4 will this project will reduce the number and severity of collisions.,10523000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
261,'0416000269,Bridge,This project will perform preservation activities on multiple routes on approximately 7 bridges in Contra Costa County.,1431000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
262,'0416000148,Safety Improvements,A $16.18 million dollar project in Contra Costa County on Route 680 will install safety lighting.,16181715.29,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
263,'0415000091,Collision Severity Reduction,"A $11.61 million dollar project in Contra Costa County on Route 4 will install Accessible Pedestrian Signals (APS) systems and pedestrian countdown timers, and refresh crosswalk markings with high-visibility striping to enhance pedestrian safety.",11610000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
264,'0414000004,Collision Severity Reduction,A $22.25 million dollar project in Contra Costa County on Route 4 will this project will reduce the number and severity of collisions.,22247000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
265,'0413000462,Permanent Restoration,A $9.29 million dollar project in Contra Costa County on Route 680 will repair slide.,9292578.29,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
266,'0413000122,Roadside Safety Improvements/Freeway Maintenance Access,"A $7.79 million dollar project in Contra Costa County on Route 4 will place vegetation control, Maintenance Vehicle Pullout (MVP) and pave beyond gore.",7787998.14,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
267,'0413000055,Bridge Major Rehabilitation,A $4.01 million dollar project in Contra Costa County on Route 242 will rehabilitate bridge.,4006015.29,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
268,'0420000156,"I-680/SR4 Interchange Improvements - Phases 1, 2 A, 4","In Contra Costa County near Concord and Martinez, Phase 1 would construct a two-lane flyover direct connector from northbound I-680 to westbound SR 4 with ramp metering, remove the existing northbound I-680 to westbound SR 4 loop ramp, construct auxiliary lanes on westbound SR4 as well as northbound I-680, and add a slip ramp from northbound I-680 to Pacheco Blvd. Phase 2A would extend the southbound I-680 collector-distributor ramp and install a ramp metering facility, Phase 4 will construct a two-lane flyover connector from southbound I-680 to eastbound SR4, remove the loop ramp, construct auxiliary lane on EB SR4. Phase 4 will construct a two-lane flyover connector from southbound I-680 to eastbound SR4, remove the loop ramp, construct auxiliary lane on EB SR4.",236000000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
269,'0418000070,I680 NB Express Lane Completion Ph 1,"In Contra Costa County, complete express lane gap and operational improvements on Northbound I-680 between north of I-680/SR-24 interchange to Benicia-Martinez Bridge.",199286000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
270,'0414000130,I-680/SR 4 Interchange - Widen Route 4 (Phase 3),"In Pacheco around the I-680/SR 4 Interchange: Widen State Route 4 in the median to provide a third lane in each direction from Morello Avenue to State Route 242.  Widen five bridge structures at Pacheco Blvd, I-680, Walnut Creek, Solano Way and Peralta Road, and replacement of Grayson Creek Bridge in each direction of SR 4.",136295000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
271,'0414000130,I-680/SR 4 Interchange - Widen Route 4 (Phase 3),"In Pacheco around the I-680/SR 4 Interchange: Widen State Route 4 in the median to provide a third lane in each direction from Morello Avenue to State Route 242.  Widen five bridge structures at Pacheco Blvd, I-680, Walnut Creek, Solano Way and Peralta Road, and replacement of Grayson Creek Bridge in each direction of SR 4.",136295000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
272,'0414000130,I-680/SR 4 Interchange - Widen Route 4 (Phase 3),"In Pacheco around the I-680/SR 4 Interchange: Widen State Route 4 in the median to provide a third lane in each direction from Morello Avenue to State Route 242.  Widen five bridge structures at Pacheco Blvd, I-680, Walnut Creek, Solano Way and Peralta Road, and replacement of Grayson Creek Bridge in each direction of SR 4.",136295000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
273,'0413000404,I-80/San Pablo Dam Interchange - Phase 2,"City of San Pablo, Contra Costa Co.  I-80/San Pablo Dam Road (SPDR) Interchange - Phase 2.  Project will construct McBryde connector road, reconstruct SPDR overcrossing and ramps, construct Wildcat Creek Bridge, widen SPDR and realign Amador Street & add missing sidewalks east of SPDR interchange. The new SPDR structure will provide standard vertical clearance & standard  shoulders on I-80, add ADA compliant curb ramps at ramp intersections & new intersection at SPDR/Amador Street.",112000000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
274,'ATP3A-04-010M,Pacheco Boulevard Sidewalk Gap Closure Phase 3 (ATP Cycle 3A),Construct a pedestrian path and bike lane gap closure to connect residents east of Vine Hill Creek to Las Juntas Elementary School. This work will require a concrete box culvert extension at Vine Hill Creek.  An additional 65 foot sidewalk gap east of Vine Hill Creek will also be closed.,1239000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
275,'0420000117,El Cerrito del Norte TOD Complete Street Project,"In City of El Cerrito on San Pablo Avenue from Potrero Avenue to Wall Avenue, on Cutting Boulevard from Key Boulevard to I-80, on Eastshore Avenue from Potrero Avenue to San Pablo Avenue, and on Hill Street from Liberty St to San Pablo Avenue.  The scope of work consisting of new signalized crossings for pedestrians, new bicycle lanes, conversion of one-way to two-way streets, signalization changes on San Pablo Ave (SR123) at the intersection of Hill Street and Cutting Boulevard, signing, and streetscape enhancements.",13829000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
276,'ATP6-04-008M,Willow Pass Road Bikeway Project,This project will implement critical bicycle linkages between multiple Concord schools and surrounding neighborhoods and improve bicyclist and pedestrian safety.,4058000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
277,'ATP3A-04-047S,Pittsburg Active Transportation and Safe Routes Plan (WalkBikePittsburg2035) (ATP Cycle 3A),"Prepare a 15-year, community-based plan for bicycle and pedestrian improvements and programs that would help increase safety, accessibility, and connectivity between housing, schools, transit, parks, community centers, and commercial areas; address SB 375 GHG emission reduction goals; and improve health outcomes, especially in the City's disadvantaged communities.",312000.0,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
278,'0422000227,Drainage - HM251,Replace culverts,488000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
279,'0422000226,Drainage - HM251,Replace culverts,738000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
280,'0422000221,Drainage - HM251,Replace culverts,606000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
281,'0422000032,Bridge Preventative Maintenance,A $19.48 million dollar project in Contra Costa County on Route 680 will apply polyester concrete overlay to bridge decks.(Bridge Deck Preservation),19480000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
282,'0421000385,Bridge Preventative Maintenance,A $7.35 million dollar project in Contra Costa County on Route 680 will apply polyester concrete overlay to bridge decks and approach slabs.(Bridge Deck Preservation),7350000.0,Contra Costa,|04|,|InProgress|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
283,'0420000260,Bridge Seismic Restoration,"A $1.78 million dollar project in Contra Costa County on Route 580 will conduct soil surveys to develop retaining wall design, create access to facilitate seismic retrofit work, conduct soil analysis for hazardous material, and fabricate and weld brackets to column casing.",1783806.36,Contra Costa,|04|,|Completed|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
284,'0420000171,Pavement Rehabilitation,"A $43.03 million dollar project in Contra Costa County on Route 680 will rehabilitate pavement, upgrade drainage systems, install lighting, construct concrete barrier, and upgrade facilities to Americans with Disabilities Act (ADA) standards.",43025000.0,Contra Costa,|04|,|Planned|,Richmond,RCH,Contra Costa,CC,-122.383056,37.93875909
